Date,TESLA,SP500,DBS,ST
29/12/2006,,-0.004523351,0.004424331,0.00634842
01/01/2007,,0,0,0
02/01/2007,,0,0,0
03/01/2007,,-0.001199337,0.004404842,0.018854043
04/01/2007,,0.001227539,-0.008829173,-0.003084593
05/01/2007,,-0.006103164,0.017581073,-0.000290091
08/01/2007,,0.002217854,0,-0.009985046
09/01/2007,,-0.000516823,-0.013156743,0.001501576
10/01/2007,,0.001938479,-0.031495382,-0.016279485
11/01/2007,,0.006319882,0.004598195,0.003886395
12/01/2007,,0.004841403,0.009028933,0.012655039
15/01/2007,,0,-0.004504276,0.007863852
16/01/2007,,0.00081743,0.004504276,0.000671369
17/01/2007,,-0.000894317,0,0.000259655
18/01/2007,,-0.002975161,-0.009028933,0.008243461
19/01/2007,,0.002891278,0.004524657,0.00539937
22/01/2007,,-0.005291852,0.026777372,0.022221821
23/01/2007,,0.00353568,0.0087519,-0.004593902
24/01/2007,,0.008465526,-0.0087519,0.004808571
25/01/2007,,-0.011333801,-0.013324956,-0.015651208
26/01/2007,,-0.00120868,-0.017977073,-0.004277288
29/01/2007,,-0.00109751,0.004524657,0.012993531
30/01/2007,,0.005755533,-0.004524657,-0.000632247
31/01/2007,,0.006571215,0,-0.00243444
01/02/2007,,0.005339485,0.017977073,0.014732187
02/02/2007,,0.001692966,0.022076856,0.019533486
05/02/2007,,-0.000967058,0,0.001474943
06/02/2007,,0.000697757,0,-0.000500919
07/02/2007,,0.001394055,0.008726191,0.004050882
08/02/2007,,-0.00117999,-0.017478091,-0.008041825
09/02/2007,,-0.007102376,0.0087519,0.001110547
12/02/2007,,-0.003266668,-0.0087519,-0.013927744
13/02/2007,,0.007568765,-0.013324956,-0.007461211
14/02/2007,,0.007614985,0.004495783,0.01293502
15/02/2007,,0.001037049,0.017581073,0.0217354
16/02/2007,,-0.000872148,0.004397833,-0.004989864
19/02/2007,,0,0,0
20/02/2007,,0.002840268,0,0
21/02/2007,,-0.001405405,0.021506205,0.016882287
22/02/2007,,-0.000857924,-0.004304061,-0.002586689
23/02/2007,,-0.003569995,-0.008564083,0.006081892
26/02/2007,,-0.00125493,-0.008638061,-0.001973644
27/02/2007,,-0.035342692,-0.021978907,-0.023171511
28/02/2007,,0.005545551,-0.054840916,-0.039107645
01/03/2007,,-0.002597875,-0.014151956,-0.004664138
02/03/2007,,-0.011468262,-0.004817685,-0.004220396
05/03/2007,,-0.009452174,-0.038996481,-0.031149318
06/03/2007,,0.015374753,0.019716614,0.017372759
07/03/2007,,-0.002468269,0.009686397,0.006649164
08/03/2007,,0.007101316,0.019150762,0.018378607
09/03/2007,,0.000684555,-0.004739607,0.009632542
12/03/2007,,0.002669563,0.023530497,0.01462046
13/03/2007,,-0.020578557,-0.004705382,-0.009900337
14/03/2007,,0.006668813,-0.03806774,-0.032081833
15/03/2007,,0.003676991,0.009639709,0.01455476
16/03/2007,,-0.003835599,0,-0.011720912
19/03/2007,,0.010835492,0.004785231,0.015697205
20/03/2007,,0.006313565,0.004817685,0.001336142
21/03/2007,,0.016936574,0.028160135,0.01362343
22/03/2007,,-0.000348483,0.022884537,0.020802023
23/03/2007,,0.001093829,0.004504276,-0.004001809
26/03/2007,,0.000967424,-0.013627128,-0.000779993
27/03/2007,,-0.00620355,-0.013761685,0.008811859
28/03/2007,,-0.007997681,-0.028160135,-0.009924002
29/03/2007,,0.003732714,0.018825115,0.008141899
30/03/2007,,-0.001174654,0,-0.000332126
02/04/2007,,0.002593652,-0.00467316,0.002874763
03/04/2007,,0.009237328,0.027769865,0.011451423
04/04/2007,,0.001112216,0.027071051,0.015620193
05/04/2007,,0.003045304,-0.008959844,0.00160754
06/04/2007,,0,0,0
09/04/2007,,0.000588567,0.008959844,0.017029383
10/04/2007,,0.002613206,0.013214698,0.005538699
11/04/2007,,-0.006594511,-0.004385525,-5.99409E-05
12/04/2007,,0.00618708,-0.022273096,-0.015908788
13/04/2007,,0.003481982,0.004484079,0.002223565
16/04/2007,,0.010693898,-0.004484079,0.012905664
17/04/2007,,0.002047655,0.004484079,-1.7997E-05
18/04/2007,,0.00069294,0,-0.002104881
19/04/2007,,-0.00120276,-0.031872892,-0.036013574
20/04/2007,,0.00921809,0.013761685,0.022132869
23/04/2007,,-0.002306697,-0.009153382,0.009446281
24/04/2007,,-0.000351192,-0.004608303,-0.004114572
25/04/2007,,0.010088027,-0.00933502,-0.002680539
26/04/2007,,-0.000782695,0.00933502,0.013976109
27/04/2007,,-0.000120469,0.004608303,-0.003077272
30/04/2007,,-0.007861781,-0.018616483,-0.01210332
01/05/2007,,0.002647652,0,0
02/05/2007,,0.006451592,0.018616483,0.01498273
03/05/2007,,0.004315771,0.02278051,0.009251478
04/05/2007,,0.0021476,0.026658621,0.011289609
07/05/2007,,0.002560447,0.030270414,-0.001475581
08/05/2007,,-0.001166645,-0.004304061,-0.011728917
09/05/2007,,0.003218226,0.004304061,0.003523652
10/05/2007,,-0.014054591,0.00423646,0.003271862
11/05/2007,,0.009595312,-0.00423646,-0.005804903
14/05/2007,,-0.001794617,0.008455047,0.01640534
15/05/2007,,-0.001304779,0,-0.00747774
16/05/2007,,0.008589494,0.008384158,0.008676252
17/05/2007,,-0.000918434,0.004214204,0.00752647
18/05/2007,,0.006588724,-0.008397496,-0.00241824
21/05/2007,,0.001542071,0,-0.00015406
22/05/2007,,-0.000642787,0.033080677,0.007148888
23/05/2007,,-0.001207983,0.012093519,0.007447721
24/05/2007,,-0.009749928,-0.016157413,-0.008406433
25/05/2007,,0.005437888,-0.024833491,-0.012594435
28/05/2007,,0,0,0.006540879
29/05/2007,,0.001568969,-0.004183292,0.005634553
30/05/2007,,0.007951911,0.004183292,-0.005381709
31/05/2007,,0.000254831,0,0
01/06/2007,,0.003730082,0.012493831,0.011315162
04/06/2007,,0.001846843,0,0.008158078
05/06/2007,,-0.005361349,-0.004131245,-0.001280397
06/06/2007,,-0.008903294,-0.004148383,-0.001930822
07/06/2007,,-0.017725939,-0.008397496,-0.007302769
08/06/2007,,0.011306188,-0.025524057,-0.016645707
11/06/2007,,0.000961287,0.00429121,0.016063786
12/06/2007,,-0.010739181,0.012813394,0.00471762
13/06/2007,,0.015070067,-0.012813394,-0.004141459
14/06/2007,,0.00480479,0.012813394,0.006198619
15/06/2007,,0.006505514,0.012602746,0.00100984
18/06/2007,,-0.001214115,0.016608079,0.014006336
19/06/2007,,0.001729342,-0.008245493,0.00320629
20/06/2007,,-0.013694438,-0.012545879,-0.001372464
21/06/2007,,0.006161408,0.004183292,0.002013052
22/06/2007,,-0.012979767,-0.008384158,-0.005172933
25/06/2007,,-0.003213015,-0.012759108,-0.009614108
26/06/2007,,-0.003243467,-0.012873787,-0.013785721
27/06/2007,,0.008969029,-0.013092567,-0.006876029
28/06/2007,,-0.00041832,0.008764209,0.007956345
29/06/2007,,-0.001568596,-0.008764209,0.003478535
02/07/2007,,0.010639313,0.008764209,0.000261769
03/07/2007,,0.003573896,0,0.00656492
04/07/2007,,0,-0.013149734,-0.004298163
05/07/2007,,0.00034751,-0.004404842,-0.002672385
06/07/2007,,0.003298605,0.013156743,0.00256333
09/07/2007,,0.00092088,0.030140498,0.018088665
10/07/2007,,-0.014287037,0.008419454,-0.001545765
11/07/2007,,0.005705095,-0.012655913,-0.007196049
12/07/2007,,0.018875745,0.00423646,0.007500878
13/07/2007,,0.003096577,0.012602746,0.008645996
16/07/2007,,-0.001921329,0,8.39295E-05
17/07/2007,,-9.68089E-05,-0.012602746,-0.001108437
18/07/2007,,-0.002067491,-0.00854052,-0.017587708
19/07/2007,,0.004459151,0.00854052,0.007462742
20/07/2007,,-0.012296166,0,0.013887532
23/07/2007,,0.004857488,-0.017104604,-0.004000648
24/07/2007,,-0.020003222,0.008564083,0.008857587
25/07/2007,,0.00465481,-0.004272874,-0.008409479
26/07/2007,,-0.023615194,-0.026079004,-0.015170337
27/07/2007,,-0.016120773,-0.013324956,-0.025906961
30/07/2007,,0.010201735,0.008920114,0.00916248
31/07/2007,,-0.012727283,0.021882933,0.006290897
01/08/2007,,0.00721654,-0.026307264,-0.034096519
02/08/2007,,0.00434989,-0.004495783,-0.000511377
03/08/2007,,-0.026945862,-0.022575268,0.0028301
06/08/2007,,0.023864091,-0.046739506,-0.037372677
07/08/2007,,0.006140531,-0.00959347,-0.002462672
08/08/2007,,0.013973733,0.051766757,0.035138886
09/08/2007,,-0.03009805,0,0
10/08/2007,,0.000378432,-0.027898747,-0.017659196
13/08/2007,,-0.000495431,0,0.006806016
14/08/2007,,-0.018323393,0,0.00305847
15/08/2007,,-0.014005396,-0.048319661,-0.034501453
16/08/2007,,0.003243472,-0.030141904,-0.04147505
17/08/2007,,0.024269621,-0.005103263,-0.007166089
20/08/2007,,-0.000269757,0.088259928,0.059811401
21/08/2007,,0.001085502,-0.053014762,-0.02745524
22/08/2007,,0.011644854,0.014765254,0.029159653
23/08/2007,,-0.001072928,0.004854927,0.015884076
24/08/2007,,0.011469021,-0.014693216,-0.001620055
27/08/2007,,-0.008539982,0.004902809,0.004274169
28/08/2007,,-0.023752906,-0.029842623,-0.012343909
29/08/2007,,0.021685034,-0.015232317,-0.00377318
30/08/2007,,-0.004189778,0,-0.002421101
31/08/2007,,0.01115432,0.025317808,0.021071116
03/09/2007,,0,-0.015137193,-0.002126384
04/09/2007,,0.010413773,0.010078013,-0.003785729
05/09/2007,,-0.011567771,0.024816312,0.019812642
06/09/2007,,0.004242866,0,0.00722417
07/09/2007,,-0.017053038,-0.004902809,0.007379696
10/09/2007,,-0.001273557,-0.019913503,-0.014212834
11/09/2007,,0.013540209,0,0.015327648
12/09/2007,,4.75697E-05,0.00505918,0.00359279
13/09/2007,,0.008384389,-0.020214545,-0.000802454
14/09/2007,,0.000202143,0,0.009561279
17/09/2007,,-0.005133586,-0.010292502,-0.017140678
18/09/2007,,0.028789579,-0.005156196,0.00100181
19/09/2007,,0.00606796,0.040639242,0.033132317
20/09/2007,,-0.006745919,0.014781134,-0.011228072
21/09/2007,,0.004598464,-0.009829774,-0.003055216
24/09/2007,,-0.005270295,0.034045121,0.026632408
25/09/2007,,-0.000342676,0,-0.002950247
26/09/2007,,0.00539666,0.009557292,0.007430385
27/09/2007,,0.003899508,0.041780409,0.017484416
28/09/2007,,-0.003027997,-0.01835988,-0.002309827
01/10/2007,,0.013195671,0.013761685,0.013852656
02/10/2007,,-0.000258593,0.027071051,0.01080376
03/10/2007,,-0.004562223,-0.013443923,-0.010625217
04/10/2007,,0.002108727,0.00894814,0.008492557
05/10/2007,,0.009514881,0.004495783,0.010586259
08/10/2007,,-0.003221692,0,0.000883337
09/10/2007,,0.008063603,0.004424331,0.011659319
10/10/2007,,-0.001713764,-0.013384175,-0.012351598
11/10/2007,,-0.00517185,0.008959844,0.016405545
12/10/2007,,0.00474295,-0.004495783,-0.004397325
15/10/2007,,-0.008416676,0,0.001199999
16/10/2007,,-0.006594911,-0.00894814,-0.014942346
17/10/2007,,0.001759872,-0.009028933,0.00996791
18/10/2007,,-0.000752924,-0.004598195,-0.006288133
19/10/2007,,-0.025949343,-0.023096705,-0.016377264
22/10/2007,,0.003791209,-0.03323627,-0.028741338
23/10/2007,,0.008764333,0.019150762,0.012343167
24/10/2007,,-0.002444433,-0.019150762,-0.01342975
25/10/2007,,-0.000976808,0.028563111,0.017893794
26/10/2007,,0.013693454,0.03236806,0.017573873
29/10/2007,,0.003705803,0.013513011,0.013265971
30/10/2007,,-0.006484398,0,-0.006795806
31/10/2007,,0.011920671,0.004464061,0.000919763
01/11/2007,,-0.026778847,0.008920114,-0.000797433
02/11/2007,,0.000801832,-0.045257067,-0.024179989
05/11/2007,,-0.004967107,-0.00933502,-0.013331063
06/11/2007,,0.011977221,0.004705382,0.008152492
07/11/2007,,-0.02980971,-0.023530497,-0.002165678
08/11/2007,,-0.000576195,0,0
09/11/2007,,-0.014390015,-0.024097552,-0.019495199
12/11/2007,,-0.010038524,-0.034778103,-0.027579718
13/11/2007,,0.028677789,0.015061489,-0.007805873
14/11/2007,,-0.007094415,0,0.016575497
15/11/2007,,-0.013300535,-0.015061489,-0.013379941
16/11/2007,,0.005216704,-0.015232317,-0.012627363
19/11/2007,,-0.017614502,-0.00518924,-0.00989101
20/11/2007,,0.004476212,0.010292502,0.006052695
21/11/2007,,-0.016055126,-0.020631618,-0.030115716
22/11/2007,,0,-0.010447131,-0.011256549
23/11/2007,,0.016749474,0,0.005167497
26/11/2007,,-0.02351298,0.020786247,0.029628774
27/11/2007,,0.014819788,-0.010339116,-0.013013483
28/11/2007,,0.028159596,-0.015773294,-0.001004165
29/11/2007,,0.000476395,0.046533966,0.030672505
30/11/2007,,0.007740155,0.015061489,0.016759613
03/12/2007,,-0.005904756,0.014781134,-0.00323426
04/12/2007,,-0.006561735,0.00493548,0.004577597
05/12/2007,,0.015075935,0.009686397,0.010911095
06/12/2007,,0.014925002,0.014411155,-0.001586223
07/12/2007,,-0.001779549,0.004739607,-0.000141497
10/12/2007,,0.007481943,0,-0.001237535
11/12/2007,,-0.025595914,0.028028832,0.011685397
12/12/2007,,0.006031919,-0.013943323,-0.011166975
13/12/2007,,0.00122353,-0.03806774,-0.021059315
14/12/2007,,-0.013841566,-0.009790407,-0.003520513
17/12/2007,,-0.015134905,-0.034894326,-0.035320552
18/12/2007,,0.00626019,0.015137193,0.0067818
19/12/2007,,-0.00136177,0,-0.00488918
20/12/2007,,0.00488824,0,0
21/12/2007,,0.016532446,0.024692613,0.014194062
24/12/2007,,0.008044567,0.008733188,0.01080398
25/12/2007,,0,0,0
26/12/2007,,0.000808254,0.021038216,0.012213581
27/12/2007,,-0.014317518,-0.002860445,0.001049132
28/12/2007,,0.001434924,-0.016272261,-0.00897476
31/12/2007,,-0.006881975,-0.000952301,0.010074732
01/01/2008,,0,0,0
02/01/2008,,-0.014536306,-0.002918563,-0.00616213
03/01/2008,,0,-0.017578135,-0.020239207
04/01/2008,,-0.02485795,0.009791164,0.012117684
07/01/2008,,0.003218041,-0.011738027,-0.023994184
08/01/2008,,-0.018522677,-0.009965233,-0.004121834
09/01/2008,,0.013532064,0.012884108,0.006831413
10/01/2008,,0.007916746,-0.010859991,-0.010054775
11/01/2008,,-0.013688696,-0.012031182,-0.007192673
14/01/2008,,0.010811991,-0.030696743,-0.021275174
15/01/2008,,-0.025240865,-0.022130327,-0.019948188
16/01/2008,,-0.005627886,-0.033472257,-0.030934035
17/01/2008,,-0.029524212,0.050343073,0.026263253
18/01/2008,,-0.006063725,-0.024295674,-0.011412442
21/01/2008,,0,-0.065242615,-0.062165028
22/01/2008,,-0.011147102,0,-0.017497896
23/01/2008,,0.021215548,0.016958471,0.040028112
24/01/2008,,0.01001246,0.036414198,0.02203377
25/01/2008,,-0.016006783,0.025685387,0.035236359
28/01/2008,,0.017411049,-0.04760564,-0.038201318
29/01/2008,,0.00613343,0,0.002902664
30/01/2008,,-0.004775386,-0.020114875,-0.016486515
31/01/2008,,0.01663316,-0.018255683,-0.006111912
01/02/2008,,0.012163223,0.018255683,0.008698538
04/02/2008,,-0.01051792,0.015672569,0.022772181
05/02/2008,,-0.032518523,-0.021325273,-0.012643452
06/02/2008,,-0.007652802,-0.033512955,-0.035663091
07/02/2008,,0.00785478,0,0
08/02/2008,,-0.004212584,0,0
11/02/2008,,0.005871752,-0.021356557,-0.021958519
12/02/2008,,0.007239642,0.007146605,0.019998872
13/02/2008,,0.013512376,0.001174642,0.007934321
14/02/2008,,-0.013512376,0.029328813,0.032045417
15/02/2008,,0.000837394,0.034082598,0.014049173
18/02/2008,,0,0.018875753,-0.00173039
19/02/2008,,-0.000896705,0.006529549,0.004762684
20/02/2008,,0.008306278,-0.025405302,-0.023260242
21/02/2008,,-0.012950865,0.016647233,0.00920153
22/02/2008,,0.007849753,-0.016647233,-0.002021808
25/02/2008,,0.013718099,0.002265886,0.005335667
26/02/2008,,0.006894099,-0.003368315,0.004193547
27/02/2008,,-0.000919853,-0.010108013,0.005385381
28/02/2008,,-0.008982118,-0.010211229,-0.006581744
29/02/2008,,-0.027463359,-0.010316575,-0.015638125
03/03/2008,,0.00053344,-0.018637855,-0.033566061
04/03/2008,,-0.003453611,0.01050964,-0.002350234
05/03/2008,,0.005224692,0.001145977,-0.00305637
06/03/2008,,-0.022259869,-0.012815038,0.002453383
07/03/2008,,-0.008445951,-0.019014075,-0.017856012
10/03/2008,,-0.015584286,-0.00599932,-0.010412395
11/03/2008,,0.03645711,0.014379741,0.008516157
12/03/2008,,-0.009036275,0.030430929,0.019759104
13/03/2008,,0.005113853,-0.025751914,-0.03927829
14/03/2008,,-0.021002301,-0.002336771,0.011855802
17/03/2008,,-0.008999024,-0.009541002,-0.016428626
18/03/2008,,0.041534885,0.025987955,0.014514156
19/03/2008,,-0.024587038,0.013913852,-0.000130585
20/03/2008,,0.023662313,-0.016217845,-0.002933839
21/03/2008,,0,0,0
24/03/2008,,0.015205246,0.051306863,0.035771367
25/03/2008,,0.002301259,0.024132845,0.024427748
26/03/2008,,-0.008804416,-0.003276832,-0.001657935
27/03/2008,,-0.011526662,0.011921336,0.00995952
28/03/2008,,-0.007981928,-0.009714595,0.002212281
31/03/2008,,0.00567115,-0.023062754,-0.008126868
01/04/2008,,0.035267016,0.034895729,0.012943903
02/04/2008,,-0.001935925,0.04924352,0.025302955
03/04/2008,,0.00130077,0.012131354,0.014910952
04/04/2008,,0.000795705,0.001053063,-0.005054451
07/04/2008,,0.00156037,-0.006099726,0.008318812
08/04/2008,,-0.005113083,-0.013265622,-0.016317607
09/04/2008,,-0.008124955,-0.008261047,-0.013086709
10/04/2008,,0.00446403,0,-0.008163417
11/04/2008,,-0.020584529,0.018521805,0.020115449
14/04/2008,,-0.003389515,-0.024732443,-0.027201778
15/04/2008,,0.004589249,-0.008381973,0.004436473
16/04/2008,,0.022437717,0.002071656,0.010091264
17/04/2008,,0.000622649,0.006310318,0.012491734
18/04/2008,,0.017976528,-0.002119222,-0.000457514
21/04/2008,,-0.001554796,0.021704791,0.014682695
22/04/2008,,-0.008849199,0.007151119,0.005076824
23/04/2008,,0.002895639,0.010078013,0.002071754
24/04/2008,,0.006421692,-0.010078013,-0.005113495
25/04/2008,,0.006473722,0.010078013,0.003659642
28/04/2008,,-0.001052176,0.007029395,0.003889953
29/04/2008,,-0.003896235,-0.008020967,-0.009184265
30/04/2008,,-0.003853736,-0.000992556,-0.007775171
01/05/2008,,0.016995468,0,0
02/05/2008,,0.003230334,0.018978756,0.027668282
05/05/2008,,-0.004543867,0.007821684,0.003682836
06/05/2008,,0.007622792,0.00493548,0.000218569
07/05/2008,,-0.018279807,-0.010810301,-0.0061133
08/05/2008,,0.003662758,-0.014926941,-0.017832535
09/05/2008,,-0.006748148,0,-0.003110246
12/05/2008,,0.010960545,0.006020627,0.005717284
13/05/2008,,-0.000384805,0.002996775,0.007287479
14/05/2008,,0.003997587,-0.00698718,-0.001533913
15/05/2008,,0.010528903,0.001968277,0.002784917
16/05/2008,,0.001249597,0.020719606,0.010563107
19/05/2008,,0.000897622,0,0
20/05/2008,,-0.00931687,-0.023673475,-0.012919792
21/05/2008,,-0.016183741,-0.010085491,-0.000931719
22/05/2008,,0.002613949,-0.009123345,-0.011337448
23/05/2008,,-0.013298491,-0.003079477,-0.012322275
26/05/2008,,0,-0.012353572,-0.006055806
27/05/2008,,0.006822949,0,0.003875444
28/05/2008,,0.003955066,0.002099518,0.005579284
29/05/2008,,0.005320725,0,0.008898043
30/05/2008,,0.001515022,0.007224559,0.010023064
02/06/2008,,-0.010559851,0.009178994,-0.001432452
03/06/2008,,-0.005804628,-0.013292387,-0.01075698
04/06/2008,,-0.000326697,0.007142888,-0.006087089
05/06/2008,,0.019308465,0.011206251,0.00289551
06/06/2008,,-0.031376343,0.004038754,0.000902932
09/06/2008,,0.000793406,-0.018274501,-0.020129878
10/06/2008,,-0.002440998,-0.017584849,-0.016665227
11/06/2008,,-0.017038717,0.016513421,0.004513299
12/06/2008,,0.003274329,-0.007172346,-0.008775514
13/06/2008,,0.014934164,-0.014622617,-0.01353086
16/06/2008,,8.08773E-05,0.019768015,0.019068205
17/06/2008,,-0.006794391,-0.001015016,-0.002862251
18/06/2008,,-0.009759296,0.006134075,0.003905528
19/06/2008,,0.003745379,-0.015436468,-0.015724496
20/06/2008,,-0.018717003,-0.007322493,0.003052816
23/06/2008,,5.31122E-05,-0.009459076,-0.007577415
24/06/2008,,-0.00281884,-0.009549406,-0.005719293
25/06/2008,,0.005826452,0.016880369,0.008223581
26/06/2008,,-0.029805056,-0.003109095,-0.001900272
27/06/2008,,-0.003724341,0.004204119,-0.008435486
30/06/2008,,0.001266427,-0.011619505,-0.002835632
01/07/2008,,0.003828599,-0.006355888,-0.013921545
02/07/2008,,-0.018371334,-0.003224209,-0.000192671
03/07/2008,,0.001093321,-0.001056327,-0.008910177
04/07/2008,,0,0.001056327,0.004188477
07/07/2008,,-0.008420818,0.005326739,0.01427257
08/07/2008,,0.016936205,-0.01612888,-0.016321311
09/07/2008,,-0.023039548,0.019335987,0.010681948
10/07/2008,,0.006965378,-0.008533847,-0.005512799
11/07/2008,,-0.011151876,0.019069287,0.008667927
14/07/2008,,-0.009068905,-0.012692938,-0.007792924
15/07/2008,,-0.0109611,-0.022592074,-0.025588724
16/07/2008,,0.024754645,0.001072454,0.001613111
17/07/2008,,0.011941012,0.011908633,0.010099359
18/07/2008,,0.000285601,0.002178311,-0.005731979
21/07/2008,,-0.000539537,0.027471223,0.024790846
22/07/2008,,0.013401856,-0.001028776,-0.009828182
23/07/2008,,0.004055976,0.028766082,0.03009611
24/07/2008,,-0.023396064,0.002056949,-0.000359248
25/07/2008,,0.004158871,-0.019444563,-0.018642017
28/07/2008,,-0.018771643,-0.002037393,-0.00430291
29/07/2008,,0.023087465,-0.015657908,-0.008211303
30/07/2008,,0.016534493,0.014577606,0.013399925
31/07/2008,,-0.0132309,-0.006204279,0.001417556
01/08/2008,,-0.005594055,-0.00314694,-0.008081309
04/08/2008,,-0.009006485,-0.005226387,-0.010373397
05/08/2008,,0.028314091,-0.011644429,-0.005428325
06/08/2008,,0.003348785,-0.004200649,0.009141763
07/08/2008,,-0.0180965,0.00315214,-0.018202055
08/08/2008,,0.023611867,-0.005321136,-0.009630984
11/08/2008,,0.00691874,0.004271527,0.006337753
12/08/2008,,-0.012123883,-0.010682004,-0.003037819
13/08/2008,,-0.002919914,-0.004317499,-0.001787298
14/08/2008,,0.005506536,0,0.001730495
15/08/2008,,0.004067729,0.005378374,-0.006825625
18/08/2008,,-0.01521296,-0.010848882,-0.007362155
19/08/2008,,-0.00935853,-0.026385406,-0.017652315
20/08/2008,,0.00617813,0.002198656,0.008525381
21/08/2008,,0.00249191,-0.013461429,-0.014008814
22/08/2008,,0.011268953,-0.002228486,0.003616122
25/08/2008,,-0.019820581,0.005627182,0.003720167
26/08/2008,,0.00367956,-0.00904509,-0.009653351
27/08/2008,,0.007950942,0.006824173,-0.000776013
28/08/2008,,0.014731092,-0.011377585,-0.005222312
29/08/2008,,-0.01381863,0.030356682,0.0180268
01/09/2008,,0,-0.010060058,-0.00959349
02/09/2008,,-0.004100911,0.011150256,0.016500366
03/09/2008,,-0.002037171,-0.016739767,-0.019179176
04/09/2008,,-0.030378838,-0.01239482,-0.030186556
05/09/2008,,0.004420895,-0.016098266,-0.019938125
08/09/2008,,0.020302677,0.050729831,0.046608477
09/09/2008,,-0.034734463,-0.005496978,-0.00887117
10/09/2008,,0.006130568,-0.014461195,-0.019186255
11/09/2008,,0.01371193,-0.04352702,-0.031477008
12/09/2008,,0.002119365,-0.003538141,0.011549831
15/09/2008,,-0.048282983,-0.033476219,-0.033270358
16/09/2008,,0.017363264,-0.004875129,-0.010153726
17/09/2008,,-0.048279825,-0.014769631,-0.017268373
18/09/2008,,0.042428811,-0.001222714,-3.30681E-05
19/09/2008,,0.039459453,0.060188483,0.056202871
22/09/2008,,-0.038978844,0.003517558,-0.005855166
23/09/2008,,-0.015756115,-0.018813178,-0.026938434
24/09/2008,,-0.001979707,0,0.000440039
25/09/2008,,0.019465761,0.002336771,-0.013556114
26/09/2008,,0.00316243,0.001234907,-0.013501863
29/09/2008,,-0.092002411,-0.001234907,-0.021003119
30/09/2008,,0.052785325,-0.007095893,-0.001029607
01/10/2008,,-0.004554407,0,0
02/10/2008,,-0.041124925,-0.00478188,0.001986233
03/10/2008,,-0.013598522,-0.008441224,-0.028529716
06/10/2008,,-0.039279301,-0.059683668,-0.05770349
07/10/2008,,-0.059107758,0.011460808,0.004247717
08/10/2008,,-0.011397429,-0.050666648,-0.068387853
09/10/2008,,-0.079224042,0.022407545,0.03341445
10/10/2008,,-0.011828963,-0.091400416,-0.076254394
13/10/2008,,0.109571959,0.059590728,0.063638949
14/10/2008,,-0.005336384,0.029159276,0.024716693
15/10/2008,,-0.094695145,-0.046801697,-0.032918415
16/10/2008,,0.04162886,-0.053449392,-0.053965255
17/10/2008,,-0.006232201,-0.062606887,-0.037965659
20/10/2008,,0.04658284,0.003029495,0.031806921
21/10/2008,,-0.031283955,-0.031174876,-0.009549271
22/10/2008,,-0.062953125,-0.08581888,-0.053279372
23/10/2008,,0.012554947,-0.054884303,-0.042318751
24/10/2008,,-0.035120816,-0.089579143,-0.086959822
27/10/2008,,-0.032279747,0,0
28/10/2008,,0.102446695,0.015820575,0.040541004
29/10/2008,,-0.011130293,0.038489887,0.002822313
30/10/2008,,0.025476651,0.081514923,0.075305282
31/10/2008,,0.015248574,-0.042660497,-0.004287973
03/11/2008,,-0.002532236,0.058175547,0.048705231
04/11/2008,,0.040014466,-0.027796352,-0.029117917
05/11/2008,,-0.054115279,0.001734606,0.021160662
06/11/2008,,-0.051571193,-0.024876134,-0.026910372
07/11/2008,,0.028446198,0.026709502,0.02405423
10/11/2008,,-0.012733931,0.025915472,0.011487357
11/11/2008,,-0.02228719,-0.059862641,-0.042292556
12/11/2008,,-0.053288838,-0.033179413,-0.012782236
13/11/2008,,0.066922601,-0.026688836,-0.016127012
14/11/2008,,-0.04259349,-0.003807395,0.002088426
17/11/2008,,-0.026149375,-0.023498442,-0.005397855
18/11/2008,,0.009790296,-0.019954258,-0.033190931
19/11/2008,,-0.063105523,-0.041266394,-0.016056852
20/11/2008,,-0.069481827,-0.036435488,-0.031494825
21/11/2008,,0.061327968,0.046882619,0.029397273
24/11/2008,,0.06271427,-0.034923013,-0.025476718
25/11/2008,,0.006529394,-0.007662873,0.020137902
26/11/2008,,0.034718427,0,0.034410923
27/11/2008,,0,-0.014224268,-0.000356553
28/11/2008,,0.009596917,0.035805596,0.012808437
01/12/2008,,-0.093536559,-0.034655069,-0.024741241
02/12/2008,,0.039163694,0.010927682,-0.030668498
03/12/2008,,0.025508056,-0.010927682,0.000847626
04/12/2008,,-0.029746476,0.001021581,0.001893888
05/12/2008,,0.035849048,0.006614959,0.009379847
08/12/2008,,0.037668878,0,0
09/12/2008,,-0.023388912,0.044876146,0.055912035
10/12/2008,,0.011823999,0.042948475,0.037540619
11/12/2008,,-0.028938804,0.009017402,-0.015233185
12/12/2008,,0.007003884,0.001954585,-0.030456449
15/12/2008,,-0.012766861,0,0.019584706
16/12/2008,,0.050084832,-0.013995949,0.00412163
17/12/2008,,-0.009639159,-0.024407272,-0.001572424
18/12/2008,,-0.021389875,-0.002031185,0.010988753
19/12/2008,,0.00293262,0.015428742,-0.001936335
22/12/2008,,-0.018471577,-0.049986263,-0.028151304
23/12/2008,,-0.009764948,-0.03592295,-0.012155174
24/12/2008,,0.005764437,0.022963267,0.007193382
25/12/2008,,0,0,0
26/12/2008,,0.005341924,0,-0.006573119
29/12/2008,,-0.003880112,0.074537902,0.031352927
30/12/2008,,0.024113983,-0.018801964,-0.005586827
